quality	second_url	first_url	dataset
BAD	https://piter.tv/event/V_portu_zaderzhali_73_tonni_kontrabandnogo_evropejskogo_sira/	https://bel.ru/news/society/27-05-2020/belgorodskie-tamozhenniki-ne-vypustili-iz-rf-600-styokol-dlya-svarochnoy-maski	0529
BAD	https://fedpress.ru/news/77/society/2505148	http://www.vremyan.ru/news/gleb_nikitin___neobkhodimo_maksimalno_mobilizovatsya_dlya_svoevremennoj_realizaczii_naczproektov_.html	0529
BAD	https://zamana.info/rubriki/news/obshestvo/94-obshestvo/11679-vrachi-bolnitsy-skoroj-pomoshchi-vpervye-na-severnom-kavkaze-ustanovili-kardiostimulyator-patsientu-s-koronavirusom	https://sputnik.by/health/20200527/1044771384/Molodaya-mama-24-dnya-provela-v-reanimatsii-iz-za-COVID-19-i-vyzhila.html	0529
BAD	https://atn.ua/proisshestviya/v-stolice-strelyali-v-inostranca-kotorogo-podozrevayut-v-prichastnosti-k-organizacii	https://gordonua.com/news/localnews/stoy-strelyat-budu-policiya-pokazala-zaderzhanie-gruppy-inostrannyh-killerov-v-odesskoy-oblasti-video-1501773.html	0529
OK	http://www.kasparov.ru/material.php?id=5ECE51A0DA5F5	https://www.nur.kz/1857736-doktor-masnikov-poscital-cto-dopustimo-ubivat-ludej-za-oskorblenia.html	0529
BAD	https://bankir.ru/novosti/20200527/cistaa-pribyl-banka-kuzneckij-za-cetyre-mesaca-sostavila-15-mln-rublej-10177723/	https://eadaily.com/ru/news/2020/05/27/v-rossii-sozdali-test-opredelyayushchiy-stadiyu-zabolevaniya-covid-19?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	0529
OK	https://nikvesti.com/news/politics/189247	https://interfax.com.ua/news/general/664927.html	0529
BAD	https://www.mskagency.ru/materials/3007187	https://hotgeo.ru/society/67077	0529
BAD	https://mos.news/news/zelao/v-zelenograde-pered-letnimi-kanikulami-sotrudniki-gibdd-provodyat-onlayn-viktorinu-po-bezopasnosti-d-136218/	https://newstula.ru/fn_565132.html	0529
BAD	https://www.znak.com/2020-05-27/cgkb_1_ekaterinburga_gde_proizoshla_vspyshka_koronavirusa_oshtrafovali_na_100_tys	https://paperpaper.ru/papernews/2020/05/27/nii-imeni-dzhanelidze-oshtrafovali-na-100/	0529
BAD	https://www.niann.ru/?id=552665	https://ukranews.com/news/705032-dymovye-zavesy-i-teplovye-lovushki-vms-pokazali-novyj-artillerijskij-kater	0529
OK	https://www.infox.ru/news/283/236404-regionalnye-elity-realno-obidelis-na-kreml-ob-iske-eks-glavy-cuvasii-k-putinu	https://news.ru/politics/eks-glave-chuvashii-predrekli-posadku-posle-iska-k-putinu/?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	0529
BAD	https://forklog.com/kompaniya-bitgo-zapustila-platformu-dlya-institutsionalnyh-kriptotrejderov/	https://ubr.ua/ukraine-and-world/technology/mintsifry-vozobnovilo-perehovory-s-paypal-3893097	0529
OK	https://moscow-baku.ru/news/politics/verkhovnyy_sud_rf_chastichno_otklonil_isk_eks_glavy_chuvashii_k_putinu/	https://fedpress.ru/news/77/policy/2505388	0529
BAD	https://www.mk.ru/politics/2020/05/27/bolee-140-voennykh-vyzdoroveli-ot-koronavirusnoy-infekcii-za-sutki.html	https://www.molnet.ru/mos/ru/culture/o_745585	0529
OK	https://politros.com/167398-ekspert-ator-rasskazala-kogda-rossiyane-smogut-vyehat-na-otdyh-za-granicu	https://www.bfm.ru/news/444643	0529
BAD	https://rueconomics.ru/444315-mismari-nazval-zayavlenie-africom-o-samoletah-rf-vbrosom-terroristov	https://info24.ru/news/ssha-prizvali-rossiju-i-turciju-prekratit-svoi-dejstviya-v-livii.html	0529
BAD	https://telegraf.com.ua/sport-cat/futbol/5483480-vo-vremya-matcha-borussiya-bavariya-futbolist-razvil-skorost-35-3-km-ch.html	https://1prime.ru/state_regulation/20200527/831526528.html	0529
BAD	https://vesti-sochi.tv/obshhestvo/65638-v-sochi-planiruyutsya-masshtabnye-meropriyatiya-priurochennye-ko-dnyu-pobedy	https://russian.rt.com/russia/news/750017-prezident-abhazii-priedet-v-moskvu	0529
OK	https://pravo.ru/news/222198/	https://politros.com/167444-kodeks-tishiny-yuristy-rasskazali-realno-li-pristrunit-shumnykh-sosedei	0529
BAD	https://ulpressa.ru/2020/05/27/%d1%83%d0%bb%d1%8c%d1%8f%d0%bd%d0%be%d0%b2%d1%81%d0%ba%d0%b0%d1%8f-%d0%bc%d0%b5%d0%b4%d0%bf%d0%b0%d0%bb%d0%b0%d1%82%d0%b0-10-%d0%bf%d1%80%d0%be%d1%86%d0%b5%d0%bd%d1%82%d0%be%d0%b2-%d0%b2%d1%80%d0%b0/	https://runews24.ru/kazan/27/05/2020/10526a4101d35e4f16e15281fb487629	0529
BAD	https://inforeactor.ru/304676-veterinar-nazval-pravila-profilaktiki-koronavirusa-u-zhivotnykh	https://www.livekuban.ru/news/obshchestvo/kurilshchiki-bolee-sklonny-k-tyazheloy-forme-covid-19-/	0529
OK	https://newstula.ru/fn_565243.html	https://myslo.ru/news/tula/2020-05-27-v-tule-s-1-iyunya-nachnut-prinimat-zayavki-na-granty-dlya-social-no-orientirovannyh-nko	0529
OK	https://www.interfax.ru/world/710454	https://zn.ua/WORLD/dzhonson-i-direktor-voz-soglasilis-s-provedeniem-rassledovaniya-o-prichinah-vspyshki-covid-19-355608_.html	0529
BAD	http://dynamomania.com/news/531283-direktor-zaporozhskogo-metallurga-esli-ostanavlivaete-pervuyu-ligu---togda-i-rezultaty-nuzhno-annulirovat	https://euro.com.ua/football/2020/05/27/jyrnalist-ocenil-veroiatnost-vozvrasheniia-semina-v-dinamo/	0529
OK	https://www.sq.com.ua/rus/news/novosti/27.05.2020/vzryv_na_novyh_domah_v_politsii_soobschili_podrobnosti/	https://atn.ua/proisshestviya/vzryv-na-novyh-domah-ograbili-platezhnyy-terminal	0529
BAD	https://gordonua.com/news/localnews/gosspecsvyazi-za-nedelyu-zablokirovala-13-ddos-atak-na-sayty-gosorganov-ukrainy-1501749.html	https://for-ua.com/article/1199500	0529
BAD	https://www.nur.kz/1857616-putin-svyrnul-rucku-na-stol-vo-vrema-sovesania-video.html	https://news.rambler.ru/world/44252618-merkel-zayavila-o-neobhodimosti-sanktsiy-protiv-rossii/	0529
BAD	https://rueconomics.ru/444310-uchenye-rasskazali-o-vliyanii-obyatii-na-organizm-cheloveka	https://inforesist.org/uchenye-bessimptomnyh-bolnyh-koronavirusom-mozhet-byt-bolshe-chem-schitalos-ranee/	0529
OK	https://www.klerk.ru/buh/news/500136/	https://www.rbc.ru/society/27/05/2020/5ece33359a7947a6859cc818	0529
BAD	https://navigato.ru/novosti/publication/v-novosibirske-nachinaut-gotovitsia-k-paradu-pobedi	https://www.euro-football.ru/article/34/1004367884_v_italii_nazvali_tochnuyu_datu_vozobnovleniya_serii_a	0529
BAD	https://www.znak.com/2020-05-27/tyumenskaya_prokuratura_poschitala_neeffektivnoy_tratoy_remont_novoy_dorogi_za_100_mln	https://omskzdes.ru/society/69907.html	0529
BAD	https://politros.com/167456-ekonomist-vyazovskii-obyasnil-pochemu-rossiya-reshilas-na-prodazhu-zolota	https://runews24.ru/show-business/27/05/2020/629a9b571be06f930c01e5e9ef26a57d	0529
BAD	https://www.mskagency.ru/materials/3007071	https://nation-news.ru/region/spb/525797-molodaya-peterburzhenka-obvinila-43-letnego-otchima-v-iznasilovanii	0529
BAD	https://www.yarnews.net/news/show/yaroslavl-region/51597/yaroslavskij_depzdrav_v_myshkin_povezut_stabilnyh_bolnyh.htm	http://novoshishminsk.ru/news/v-respublike/27-maya-v-tatarstane-startuet-novoe-onlayn-shou-konkursa-ispolniteley-pesen-tatarstar	0529
BAD	https://iz.ru/1016273/2020-05-27/avtomobilnoe-dvizhenie-uberut-s-ploshchadi-u-vokzala-v-nizhnem-novgorode	https://xn--b1ats.xn--80asehdb/news/ekonomika/krytuyu-yarmarku-s-fudkortom-stroyat-v-sovetskom-rayone-volgograda-6538598733.html	0529
BAD	https://zn.ua/SPORT/shahter-obyavil-o-provedenii-domashnego-matcha-protiv-dinamo-v-kieve-355631_.html	https://telegraf.com.ua/sport-cat/futbol/5483783-shahter-obyigral-obolon-brovar-so-schetom-4-1.html	0529
BAD	https://tass.ru/obschestvo/8575033	https://inkazan.ru/news/society/27-05-2020/v-tatarstane-za-sutki-vypisali-bolee-130-perebolevshih-koronavirusom-chelovek	0529
OK	https://www.paparazzi.ru/blogs/Alice/425641/	https://www.starhit.ru/novosti/zvezda-klona-stefani-britu-jdet-syina-212459/	0529
BAD	https://newizv.ru/news/society/27-05-2020/v-astrahan-ustremilis-potoki-turistov-vydayuschih-sebya-za-rodnyh-mestnyh-zhiteley	https://www.livekuban.ru/news/obshchestvo/krasnodartsy-prosyat-otkryt-detsady-a-v-sochi-aktivist-poluchil-troe-sutok-top-5/	0529
BAD	https://kikonline.ru/2020/05/27/v-kurganskoj-oblasti-27-maja-vyjavleno-7-zarazhennyh-koronavirusom/	https://inkazan.ru/news/society/27-05-2020/v-tatarstane-za-sutki-vypisali-bolee-130-perebolevshih-koronavirusom-chelovek	0529
BAD	https://glasnarod.ru/rossiya/sankt-peterburg/324030-vydana-razreshitelnaya-dokumentacziya-na-raboty-po-blagoustrojstvu-territorii-municzipalnogo-obrazovaniya-gorelovo	https://www.enisey.tv/news/post-22574/	0529
OK	https://www.bfm.ru/news/444623	https://mos.news/news/novosti_rossii/v_sochi_otmenili_kurortnyy_sbor_do_kontsa_goda/	0529
OK	https://tass.ru/ekonomika/8580079	https://www.bfm.ru/news/444662	0529
BAD	https://www.ural56.ru/news/645503/	https://interfax.com.ua/news/pharmacy/664968.html	0529
BAD	https://www.baikal-daily.ru/news/20/391225/	http://ultoday73.ru/ulyanovtsev-priglashayut-progolosovat-za-luchshee-kino/	0529
BAD	https://sputnik.by/incidents/20200527/1044776740/Shvedskiy-put-borby-s-COVID-19-privel-k-protestam-i-kritike-v-Evrope.html	http://dndz.tv/article-31574.html	0529
BAD	https://ura.news/news/1052433792	https://news2.ru/story/600642/	0529
OK	https://charter97.org/ru/news/2020/5/27/380266/	https://7x7-journal.ru/news/2020/05/27/eks-glava-chuvashii-mihail-ignatev-nahoditsya-v-tyazhelom-sostoyanii-s-silnym-vospaleniem-legkih	0529
BAD	https://www.marimedia.ru/news/national-projects/item/102890/	https://saratov24.tv/news/obshchestvennyy-sovet-po-remontu-trotuarov-dobilsya-svoevremennogo-vyvoza-stroitelnogo-musora-podrya/	0529
OK	https://www.mk.ru/economics/2020/05/27/rossiya-vozobnovila-prokachku-gaza-cherez-polshu.html	https://politexpert.net/198300-tranzit-gaza-cherez-uchastok-truby-yamal-evropa-v-polshe-vozobnovlen	0529
BAD	https://www.riatomsk.ru/article/20200527/tomskaya-oblastj-koronavirus-zabolevshie-27-maya/	https://provladimir.ru/2020/05/27/vo-vladimirskoj-oblasti-vyjavili-55-novyh-sluchaev-koronavirusa-2/	0529
BAD	https://ua.news/ru/monobank-razorval-sotrudnychestvo-s-odnym-yz-partnerov-y-yzvynylsya-pered-klyentamy/	http://www.vremyan.ru/news/vtb_zapustil_onlajn-registracziyu_nedvizhimykh_zalogov_dlya_korporativnogo_biznesa.html	0529
BAD	https://eadaily.com/ru/news/2020/05/27/v-liderah-industriya-puteshestviy-i-otdyha-itogi-birzhevoy-torgovli-27-maya	https://vc.ru/office/130236-tinkoff-ostavit-sotrudnikov-na-udalenke-do-1-avgusta-i-peresmotrit-politiku-raboty-v-ofise-posle-karantina	0529
BAD	https://forpost-sz.ru/a/2020-05-27/v-peterburge-umerla-beremennaya-s-covid-19	https://sputnik.by/health/20200527/1044771384/Molodaya-mama-24-dnya-provela-v-reanimatsii-iz-za-COVID-19-i-vyzhila.html	0529
BAD	https://ria-m.tv/news/194444/nazvana_data_vozobnovleniya_pereletov_iz_zaporojya_v_turtsiyu.html	https://sputnik-georgia.ru/economy/20200527/248586992/Charternye-reysy-svyazhut-Tbilisi-s-Amsterdamom-i-Tel-Avivom.html	0529
BAD	https://ptzgovorit.ru/news/dezhurnyy-po-gorodu-ulica-besoveckaya-v-petrozavodske-utopaet-v-musore	http://bigasia.ru/content/news/society/kazhdyy-yaponets-poluchit-edinovremenno-po-930-dollarov-ssha-/	0529
BAD	https://ura.news/news/1052433795	https://realnoevremya.ru/news/176005-kabmin-tatarstana-opredelil-razmer-dohoda-po-prodazhe-produktov-so-svoego-ogoroda?utm_source=yrayon	0529
BAD	https://superomsk.ru/news/89214-remont_trass_omsk__russkaya_polyana_mojet_oboytis_/	https://uralpolit.ru/news/tyumen/27-05-2020/202516	0529
OK	http://dynamomania.com/news/531233-real-prodlil-kontrakt-s-kazemiro-do-2023-goda	https://sport.ua/news/489161-real-do-2023-goda-prodlil-kontrakt-s-kazemiro	0529
OK	https://gordonua.com/news/localnews/vms-ssha-pokazali-opasnyy-i-neprofessionalnyy-perehvat-ih-samoleta-rossiyskimi-istrebitelyami-1501727.html	https://iz.ru/1016121/2020-05-27/vms-ssha-opublikovali-kadry-perekhvata-svoego-samoleta-rossiiskimi-su-35	0529
BAD	https://realnoevremya.ru/news/176005-kabmin-tatarstana-opredelil-razmer-dohoda-po-prodazhe-produktov-so-svoego-ogoroda?utm_source=yrayon	https://anonsens.ru/37836_krossover_hyundai_creta_snova_vyros_v_cene_muradov15	0529
BAD	https://sport.ua/news/489154-restart-upl-30-maya-final-kubka-ukrainy-proydet-vo-lvove	https://ua.news/ru/uaf-razreshila-uvelichit-kolichestvo-zamen-v-upl-i-kubke-ukrainy/	0529
BAD	https://saratov.mk.ru/social/2020/05/27/za-sutki-68-chelovek-zaboleli-koronavirusom-v-saratovskoy-oblasti.html	https://inkazan.ru/news/society/27-05-2020/v-tatarstane-za-sutki-vypisali-bolee-130-perebolevshih-koronavirusom-chelovek	0529
BAD	https://glasnarod.ru/novosti/2-raznye-novosti/323785--infekczionnaya-bolnicza-zabajkalskogo-kraya-privedena-v-polnuyu-gotovnost-v-svyazi-s-rostom-zabolevaemosti-covid-19	https://telegraf.com.ua/ukraina/mestnyiy/5483375-kievskih-medikov-protestiruyut-na-nalichie-antitel-k-covid-19.html	0529
BAD	https://www.sports.ru/football/1085789665.html	https://lezgigazet.ru/archives/161428	0529
OK	https://news.rambler.ru/tech/44252944-kosmicheskiy-korabl-ilona-maska-vpervye-dostavit-kosmonavtov-na-mks/	https://tass.ru/kosmos/8582887	0529
OK	https://www.iguides.ru/main/security/gosduma_prinyala_zakon_o_blokirovke_mobilnykh_prilozheniy_s_piratskim_kontentom/	https://tass.ru/obschestvo/8577423	0529
BAD	https://www.vesti.ru/doc.html?id=3268788	https://www.anti-malware.ru/news/2020-05-27-1447/32794	0529
BAD	https://ria.ru/20200527/1572027854.html	https://www.mk.ru/incident/2020/05/27/v-podmoskove-zaderzhali-seriynogo-grabitelya-zhenshhin.html	0529
BAD	https://trashbox.ru/link/2020-05-27-xiaomi-4g-smartphones	https://actualnews.org/exclusive/347818-iphone-mozhet-lishitsja-fizicheskogo-vyhoda-dlja-zarjadki.html	0529
BAD	https://ukranews.com/news/704857-kabmin-provedet-zasedanie-27-maya	https://www.bnkomi.ru/data/news/112326/	0529
BAD	https://grodnonews.by/news/ekonomika/it_telekom_i_finansovyy_sektor_tempy_rosta_nominalnoy_nachislennoy_zarplaty_vyrosli_v_regione.html	https://grodnonews.by/news/zhizn/spk_synkovichi_o_dostizheniyakh_istorii_i_lyudyakh_kak_zhivet_predpriyatie_zanesyennoe_na_respublikanskuyu_dosku_pochyeta_.html	0529
BAD	https://www.rosbalt.ru/moscow/2020/05/27/1845605.html	https://korrespondent.net/ukraine/4233487-v-ukrayne-sokratylos-chyslo-novykh-sluchaev-COVID-19	0529
BAD	https://tverigrad.ru/publication/v-tveri-novyj-infekcionnyj-gospital-nachal-prinimat-pacientov-s-koronavirusom	https://www.panram.ru/news/society/glavvrach-iz-rostova-na-pereprofilirovanie-koek-poshli-bespretsedentnye-sredstva/	0529
OK	https://for-ua.com/article/1199511	https://strana.ua/news/269626-kuleba-edet-na-avto-v-venhriju-dlja-sohlasovanija-vstrechi-zelenskoho-i-orbana.html	0529
OK	https://www.capital.ua/ru/news/141902-stepanov-rasskazal-kogda-razreshat-aviaperelety	https://telegraf.com.ua/ukraina/obshhestvo/5483730-stepanov-soobshhil-kogda-ukraina-mozhet-vozobnovit-aviasoobshhenie.html	0529
OK	https://lenta.ru/news/2020/05/27/nato/	https://for-ua.com/article/1199499	0529
OK	https://newinform.com/227426-sluzhebnyi-avtomobil-mera-stolicy-ingushetii-popal-v-avariyu	https://www.rbc.ru/rbcfreenews/5ecdb1c69a7947706014fb8e	0529
BAD	https://tass.ru/ekonomika/8572243	https://korrespondent.net/ukraine/4233869-polovyna-mest-y-starye-tseny-kak-zapustiat-poezda	0529
BAD	https://polit.info/496853-kedmi-plan-ssha-slomat-rossiyu-provalilsya	https://news.mail.ru/society/41942927/	0529
BAD	https://topspb.tv/news/2020/05/27/prokuratura-provodit-proverku-posle-pozhara-na-prospekte-kosmonavtov/	https://tverigrad.ru/publication/v-tverskoj-oblasti-vynesen-prigovor-telefonnomu-terroristu-kotoryj-obidelsja-na-razmer-pensii	0529
BAD	https://korrespondent.net/magnolia/4233792-bred-pytt-bomzh-dymedrol-y-honkonh-foto-dnia	https://citydog.by/post/zaden-second-regulirovka/	0529
BAD	https://www.pnp.ru/social/utverzhdeny-rekomendacii-po-kodirovaniyu-prichin-smerti-pacientov-s-koronavirusom.html	https://ura.news/news/1052433762	0529
OK	https://rns.online/finance/aSV-snizilo-stavki-po-strahovim-vznosam-bankov--2020-05-27/	https://tass.ru/ekonomika/8574879	0529
OK	https://korrespondent.net/ukraine/4233717-na-odesschyne-perekryly-kanal-kontrabandy-dymedrola	https://www.facenews.ua/video/2020/322756/	0529
BAD	https://www.rbc.ru/rbcfreenews/5ecee15e9a7947009d3e60b9	https://politros.com/167430-sohu-novyi-sekretnyi-korabl-rossii-mozhet-ugrozhat-avianoscam-ssha-bez-oruzhiya?utm_source=warfiles.ru	0529
OK	https://rueconomics.ru/444159-perehvat-samoleta-vms-ssha-rossiiskimi-istrebitelyami-su-35-popal-na-video	https://iz.ru/1016121/2020-05-27/vms-ssha-opublikovali-kadry-perekhvata-svoego-samoleta-rossiiskimi-su-35	0529
BAD	https://www.obozrevatel.com/tv/pdsmdny200527myronenko-mp4.htm	https://tvzvezda.ru/news/vstrane_i_mire/content/2020527358-lOytO.html	0529
BAD	https://runews24.ru/buryatiya/27/05/2020/bc88660c514049eaf96d81a140607da3	https://iz.ru/1016232/2020-05-27/prodazhu-alkogolia-na-odin-den-ogranichat-v-lipetcke	0529
BAD	https://inforeactor.ru/304679-vykhod-10-go-sezona-amerikanskoi-istorii-uzhasov-perenesli-na-2020-god	https://tass.ru/obschestvo/8578883	0529
OK	https://www.ostro.org/general/society/news/591049/	https://www.facenews.ua/news/2020/481313/	0529
BAD	https://www.vzsar.ru/news/2020/05/27/napavshiy-na-soseda-s-nojom-jitel-saratova-priznan-nevmenyaemym.html	https://www.znak.com/2020-05-27/v_bryanskoy_oblasti_osudili_eks_policeyskogo_izbivshego_podrostka_do_smerti	0529
BAD	https://www.nur.kz/1857772-medicinskij-kateter-zametili-na-ruke-kadyrova-video.html	https://ptzgovorit.ru/news/troe-pudozhan-rasprostranyali-narkotiki-po-vsey-karelii	0529
BAD	https://novostivl.ru/post/82053/	https://news.rambler.ru/tech/44239246-uchenye-koronavirus-idealno-podoshel-dlya-zarazheniya-cheloveka/	0529
BAD	https://ugra-news.ru/article/v_munitsipalitetakh_yugry_vyyavili_75_novykh_sluchaev_koronavirusa/	https://runews24.ru/vladimir/27/05/2020/71eb28s707e6394ac9bb799cb6f47b12	0529
BAD	https://iz.ru/1016620/2020-05-28/lavrov-prizval-es-otkazatsia-ot-voennykh-zaokeanskikh-partnerov	https://www.oreanda.ru/v_mire/ssha-obespokoeny-jelaniem-turtsii-ukrepit-sotrudnichestvo-s-rossiey/article1319461/	0529
BAD	https://lenta.ru/news/2020/05/27/poshechina/?utm_medium=social&utm_source=telegram	https://inosmi.ru/inoblog/20200528/247507615.html	0529
BAD	https://moe-online.ru/news/incidents/1065304	https://www.pnp.ru/politics/reshetnikov-zayavil-chto-situaciya-v-mirovoy-ekonomike-ostayotsya-neopredelyonnoy.html?utm_source=pnpru&utm_medium=story&utm_campaign=main_page	0529
BAD	https://newinform.com/region/msk/227543-prokuratura-vyyavila-narusheniya-v-deyatelnosti-premium-taksi-vo-vremya-pandemii-v-moskve	https://ukranews.com/news/704803-za-chto-ukraintsy-bolshe-platili-na-karantine-issledovanie	0529
BAD	https://nplus1.ru/news/2020/05/27/planets-superionic-ice-vii	https://www.obozrevatel.com/tech/science/v-kosmose-obnaruzhili-gigantskuyu-galaktiku-ponchik-foto.htm	0529
BAD	https://tvzvezda.ru/news/vstrane_i_mire/content/20205271525-t3FIg.html	https://topdialog.ru/2020/05/27/v-chest-dnya-goroda-budet-dan-artillerijskij-salyut/	0529
OK	https://www.obozrevatel.com/crime/gbr-na-mezhdunarodnom-urovne-trebuyut-privlech-k-otvetstvennosti-za-shturm-muzeya-gonchara.htm	https://www.dsnews.ua/politics/bumerang-prigovora-kak-slova-zelenskogo-o-poroshenko-mogut-27052020220000	0529
BAD	https://gotennis.ru/read/news/marion_bartoli_ne_vizhu_smysla_v_parnyh_turnirah__luchshe_otdat_eti_prizovye_odinochnikam.html	https://vedtver.ru/news/society/pervyy-etap-transportnoy-reformy-sdelal-tver-primerom-dlya-drugikh-regionalnykh-stolits/	0529
OK	https://nation-news.ru/525894-shreder-zayavil-chto-ego-ne-interesuet-mnenie-karlika-iz-ukrainy	https://from-ua.com/news/550329-gerhard-shreder-publichno-obozval-karlikom-ukrainskogo-posla.html	0529
BAD	https://www.nakanune.ru/news/2020/05/27/22574615/	https://35media.ru/video/2020/05/27/pozyvnoj-35-270520	0529
OK	https://newizv.ru/news/society/27-05-2020/byvshih-ofitserov-fsb-iz-irkutskoy-oblasti-obvinili-v-podbrasyvanii-zolota-i-serebra	https://www.business-gazeta.ru/news/469888	0529
BAD	https://glavnoe.ua/news/n357027773-v-odnoj-iz-voinskih-chastej-rossii-vyjavili-vspyshku-koronavirusa	https://omskzdes.ru/society/69905.html	0529
BAD	http://ufacitynews.ru/news/2020/05/27/v-ufe-v-odnoj-iz-kvartir-obnaruzhili-lezhashee-v-vannoj-telo-zhenshiny-s-krovopodtyokami/	https://nv.ua/style/znamenitosti/lenni-kravicu-56-let-penelopa-krus-naomi-kempbell-i-drugie-zvezdy-pozdravili-ego-v-instagram-foto-50090628.html	0529
BAD	https://gorobzor.ru/novosti/obschestvo/42929-v-bashkirii-ischut-propavshego-ilshat-musin	https://nord-news.ru/news/2020/05/27/?newsid=121894	0529
BAD	https://slovodel.com/561667-zhurnalist-raskryl-sekret-rossiiskogo-goroda-gde-net-ni-odnogo-pacienta-s-koronavirusom	https://severpost.ru/read/96209/	0529
BAD	https://www.znak.com/2020-05-27/v_chelyabinske_sud_vynes_prigovor_po_delu_o_dvoynom_ubiystve_na_kladbiche	https://fedpress.ru/news/77/society/2505984	0529
BAD	https://fedpress.ru/news/74/policy/2505904	http://primorye24.ru/news/post/130432-vlasti-primorya-zayavili-chto-fitnes-centram-regiona-otkryvatsya-poka-nelzya	0529
BAD	http://www.vest-news.ru/news/146784	https://korrespondent.net/ukraine/4233487-v-ukrayne-sokratylos-chyslo-novykh-sluchaev-COVID-19	0529
OK	https://korrespondent.net/world/4233440-Twitter-ukazal-na-feiky-v-soobschenyiakh-trampa	https://lb.ua/world/2020/05/27/458502_twitter_pometil_post_trampa.html	0529
BAD	https://lezgigazet.ru/archives/161291	https://sputnik-abkhazia.ru/Abkhazia/20200527/1030218731/Koronavirus-ne-vyyavlen-esche-26-chelovek-proverili-v-Abkhazii-na-COVID-19-.html	0529
BAD	https://www.obozrevatel.com/politics/semya-chinovnika-iz-harkova-kupila-dom-v-ispanii-za-16-4-mln-grn.htm	https://zn.ua/ECONOMICS/zamestitel-avakova-zadeklarirovala-pochti-1-3-mln-grn-dohodov-355656_.html	0529
BAD	https://runews24.ru/novosibirsk/27/05/2020/66360b1dc23d56fe5562ca73b95c8fb8	http://dorinfo.ru/star_detail.php?ELEMENT_ID=83001	0529
OK	https://racurs.ua/n138860-vyatrovich-prokommentiroval-reshenie-suda-o-simvolike-divizii-ss-galichina-dokument.html	https://lenta.ru/news/2020/05/27/priznat/	0529
BAD	https://news2.ru/story/600765/	https://www.facenews.ua/news/2020/481282/	0529
OK	https://tsargrad.tv/news/isk-protiv-putina-dazhe-do-rassmotrenija-ne-doshjol-jeks-glava-chuvashii-provalil-delo-na-starte_256314	https://medialeaks.ru/news/2705lns-t_t/	0529
BAD	https://riamo.ru/article/432440/bolee-6-5-tys-stolichnyh-devyatiklassnikov-proshli-testirovanie-dlya-postupleniya-v-it-klassy.xl?mTitle=&mDesc=&mImg=&mImgWidth=&mImgHeight=	https://onlinevologda.ru/news/society/vologda-students-told-how-they-studied-on-a-distance-learning/	0529
BAD	https://gordonua.com/news/politics/zelenskiy-poblagodaril-prezidenta-azerbaydzhana-za-gumanitarnuyu-pomoshch-dlya-borby-s-covid-19-1501702.html	https://for-ua.com/article/1199499	0529
OK	https://1prime.ru/Financial_market/20200527/831522048.html	https://www.vesti.ru/doc.html?id=3268559	0529
BAD	http://dorinfo.ru/star_detail.php?ELEMENT_ID=83011	https://kikonline.ru/2020/05/27/v-zaurale-otremontirujut-odnu-iz-vazhnyh-regionalnyh-dorog/	0529
BAD	https://ria.ru/20200527/1572057372.html	https://tass.ru/ekonomika/8578797	0529
OK	https://lenta.ru/news/2020/05/27/progulka/	https://fomag.ru/news-streem/sobyanin_my_predlagaem_v_testovom_rezhime_razreshit_progulki_i_sdelat_grafik_kogda_grazhdane_smogut_gulyat/	0529
OK	https://tass.ru/mezhdunarodnaya-panorama/8582245?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	https://news.rambler.ru/world/44252618-merkel-zayavila-o-neobhodimosti-sanktsiy-protiv-rossii/	0529
OK	http://kontrakty.ua/article/156640	https://korrespondent.net/ukraine/4233487-v-ukrayne-sokratylos-chyslo-novykh-sluchaev-COVID-19	0529
OK	https://fedpress.ru/news/66/policy/2505860	https://newdaynews.ru/ekaterinburg/693224.html	0529
BAD	https://vostok.today/34094-v-habarovskom-krae-ne-mogut-opredelitsja-s-ocherednym-jetapom-vyhoda-iz-izoljacii.html	https://www.klerk.ru/buh/news/500131/	0529
BAD	https://ulpravda.ru/tv/novost_dnia/v-otdeleniiakh-sotszaschity-ulianovskie-semi-obespechat-maskami-i-perchatkami	https://up74.ru/articles/news/120388/	0529
BAD	https://moscow-baku.ru/news/armiya/v_rossii_nachalas_podgotovka_voennoy_tekhniki_k_paradu_pobedy/	https://www.vesti.ru/doc.html?id=3268715	0529
BAD	https://charter97.org/ru/news/2020/5/27/380255/	https://news-r.ru/news/events/479777/	0529
BAD	https://topspb.tv/news/2020/05/27/bastrykin-poobshalsya-so-studentami-moskovskoj-akademii-sk-vremenno-razmeshennymi-v-peterburge/	https://runews24.ru/saint-petersburg/27/05/2020/71eb28s73dbe86d7d0e7a01a13c0e259	0529
BAD	https://fainaidea.com/izobretenija/gadzhety/novyj-motorola-razr-mozhet-vyjti-uzhe-v-etom-godu-191935.html	https://www.metronews.ru/novosti/russia/reviews/uchitsya-i-uchit-na-udalenke-stalo-trudnee-1676601/	0529
