quality	first_url	second_url	dataset
BAD	https://slovodel.com/561918-mediki-zafiksirovali-8-572-novyh-sluchaya-koronavirusa-v-rf-za-sutki	https://russian.rt.com/world/news/750757-turciya-sutki-koronavirus	0529
BAD	https://www.rosbalt.ru/moscow/2020/05/29/1846248.html	https://www.enisey.tv/news/post-22676/	0529
BAD	https://vc.ru/finance/130580-razrabotchik-poiska-na-saytah-i-psihologi-dlya-sotrudnikov-25-startapov-budushchih-edinorogov-po-versii-forbes	https://www.finversia.ru/news/hot/v-6-raz-76069	0529
OK	https://football.ua/ukraine/422812-sol-my-byli-luchshim-pokoleniem-vospitannikov-reala-za-poslednie-20-let.html	https://telegraf.com.ua/sport-cat/futbol/5486519-forvard-dinamo-sol-myi-byili-luchshim-pokoleniem-vospitannikov-reala-za-poslednie-20-let.html	0529
BAD	https://tver.mk.ru/social/2020/05/29/v-likhoslavlskom-rayone-ozvuchili-novyy-grafik-otklyucheniya-goryachey-vody.html	https://kirov-portal.ru/news/poslednie-novosti/v-kirove-opublikovali-grafik-otklyucheniya-goryachej-vody-na-iyun-29551/	0529
BAD	https://mos.news/news/novosti_mira/tramp_reshil_vzyat_sotsseti_pod_svoy_kontrol/	https://www.mk.ru/social/2020/05/30/komarovskiy-rasskazal-o-globalnom-medicinskom-razvode.html	0529
BAD	https://news.ykt.ru/article/101572	https://www.mvestnik.ru/newslent/k-9-iyunya-velesstroj-planiruet-vozobnovit-mobilizaciyu-personala-na-strojku-v-belokamenke/	0529
BAD	https://ru.krymr.com/a/news-krym-koronavirus-novye-zarazenija/30641080.html	http://trassae95.com/all/news/2020/05/29/429-sluchaev-koronavirusa-vyyavleny-za-sutki-v-ukraine-17-v-odesskoj-oblasti-57453.html	0529
BAD	https://liganews.net/world/19296_1590740720	https://interfax.com.ua/news/general/665727.html	0529
BAD	https://tass.ru/obschestvo/8595507	https://argumentiru.com/2020/05/sm-512977	0529
BAD	http://www.vest-news.ru/news/146900	https://from-ua.com/news/550624-segodnya-holodno-zavtra-ochen-zharko-sinoptik-ob-izmeneniyah-pogodi-v-ukraine.html	0529
OK	https://newizv.ru/news/society/29-05-2020/eksperty-predskazali-uvelichenie-bezrabotitsy-v-rossii-v-tri-raza	https://inforeactor.ru/305000-analitiki-bcg-predskazali-veroyatnyi-rost-chisla-bezrabotnyh-v-rossii-iz-za-koronavirusa	0529
BAD	https://soap.d3.ru/the-eddy-bar-eddi-uk-2020-1s-1987639/	https://shazoo.ru/2020/05/29/94942/pyatnichnyj-kosplej-world-of-warcraft-x-men-i-vedmak	0529
BAD	https://football.ua/ukraine/422812-sol-my-byli-luchshim-pokoleniem-vospitannikov-reala-za-poslednie-20-let.html	https://sibdepo.ru/news/kemerovo-i-novokuznets-lidery-v-rejtinge-vosstanovleniya-posle-koronavirusa.html	0529
OK	https://sputnik.by/society/20200529/1044798959/MID-Stoimost-shengenskikh-viz-dlya-grazhdan-snizhena-s-1-iyulya.html	https://charter97.org/ru/news/2020/5/29/380564/	0529
OK	https://www.ostro.org/general/criminal/news/591180/	https://telegraf.com.ua/ukraina/mestnyiy/5486151-zelenskiy-o-strelbe-v-brovarah-napominalo-90-e.html	0529
BAD	https://lezgigazet.ru/archives/161662	https://fedpress.ru/article/2506324	0529
BAD	https://vestirama.ru/novosti/20200529-15.03.06.html	https://www.mk-pskov.ru/social/2020/05/29/remont-dorogi-v-plyusskom-rayone-idet-s-operezheniem-grafika.html	0529
BAD	http://politsovet.ru/66615-vvp-rossii-snizilsya-na-rekordnye-12.html	https://www.vesti.ru/doc.html?id=3269368	0529
BAD	https://khabkrai.ru/events/news/178568	https://fedpress.ru/news/35/society/2507592	0529
BAD	http://rodgor-vlg.ru/hyu-dzhekman-ne-sobiraetsja-vozvraschatsja-k-roli-rosomahi.html	https://nord-news.ru/news/2020/05/29/?newsid=121987	0529
BAD	https://ura.news/news/1052434015	https://topspb.tv/news/2020/05/29/aleksandrinskij-teatr-prisoedinitsya-k-estafete-pomogi-vracham-i-prochtet-monologi-medikov-v-seti/	0529
BAD	https://moe-online.ru/news/byd-v-kurse/1065531	https://tass.ru/obschestvo/8595073	0529
BAD	https://pobeda26.ru/novosti/obshhestvo/stavropole-nachalo-podgotovku-k-paradu-pobedyi	https://grozny.tv/news.php?id=37938	0529
BAD	https://lenta.ru/news/2020/05/29/germansky/	https://ru.reuters.com/article/businessNews/idRUKBN2350W8-ORUBS	0529
BAD	https://podrobno.uz/cat/obchestvo/v-tashkente-zapustili-okolo-sotni-reydovykh-grupp-kotorye-proveryayut-usloviya-soblyudeniya-karantin/	https://1prime.ru/News/20200529/831534221.html	0529
BAD	https://www.nakanune.ru/news/2020/05/29/22574870/	https://www.intermedia.ru/news/347784	0529
OK	https://interfax.com.ua/news/general/665660.html	https://ria-m.tv/news/194877/na_shahte_kirovogradschinyi_proizoshlo_chp_shestero_postradavshih.html	0529
OK	https://rueconomics.ru/444546-minekonomrazvitiya-rossii-predlozhilo-prodlit-programmu-razvitiya-kryma	https://ru.krymr.com/a/news-krym-rossija-fcp/30641469.html	0529
OK	https://www.nakanune.ru/news/2020/05/29/22574879/	https://www.rbc.ru/politics/29/05/2020/5ed05db99a794716b25892c8	0529
BAD	https://advis.ru/php/view_news.php?id=1C219A8D-0C7C-4C41-BF43-6E98E6F287C9	https://volg.mk.ru/social/2020/05/29/v-volgograde-vosstanovyat-zakrashennuyu-pri-remonte-mozaiku-v-podzemke.html	0529
BAD	https://moika78.ru/news/2020-05-29/422964-finlyandiya-ne-budet-prinimat-dokumenty-na-vizu-kak-minimum-do-14-iyunya/	https://www.capital.ua/ru/news/142012-gretsiya-15-iyunya-otkroet-granitsy-dlya-turistov	0529
BAD	https://www.infpol.ru/215132-v-buryatii-poymali-nasilnika-kotoryy-neskolko-let-skryvalsya-ot-sledstviya/	http://istoki.tv/news/proishestvia/zhitelnitsa-orlovshchiny-zarezala-vozlyublennogo-na-pochve-revnosti/	0529
BAD	https://riamo.ru/article/433026/bolee-120-beznadzornyh-zhivotnyh-otlovili-na-ulitsah-mytisch-s-nachala-goda.xl?mTitle=&mDesc=&mImg=&mImgWidth=&mImgHeight=	https://info24.ru/news/kreml-planiruet-rasshirit-voennye-bazy-v-sirii.html	0529
BAD	https://pobeda26.ru/novosti/obshhestvo/parad-pobedyi-planiruyut-provesti-v-pyatigorske-24-iyunya	https://myslo.ru/news/tula/2020-05-29-tulyakam-razreshili-gulyat-po-kazanskoj-naberezhnoj	0529
OK	https://www.dsnews.ua/society/politsiya-vvela-plan-perehvat-posle-perestrelki-v-brovarah-29052020135500	https://for-ua.com/article/1199703	0529
BAD	https://gorod55.ru/news/society/29-05-2020/omich-poluchil-blagodarnost-ot-fadinoy-za-tushenie-chuzhoy-mashiny	https://akket.com/raznoe/212771-mts-i-megafon-vremenno-sovershenno-besplatno-menyayut-starye-smartfony-na-novye.html	0529
OK	https://www.metronews.ru/novosti/russia/reviews/muzh-zvezdy-filma-moskva-slezam-ne-verit-umer-ot-koronavirusa-1677237/	https://slovodel.com/561912-suprug-zvezdy-filma-moskva-slezam-ne-verit-umer-na-82-godu-zhizni	0529
OK	https://www.euro-football.ru/article/34/1004368400_yuventus_ne_budet_uderjivat_pyanicha	https://www.sports.ru/football/1085827647.html	0529
BAD	https://interfax.com.ua/news/blog/665636.html	https://www.rosbalt.ru/russia/2020/05/29/1846164.html	0529
OK	https://vestikavkaza.ru/news/v-moskve-ot-koronavirusa-skoncalis-78-celovek.html	https://polit.info/497111-opershtab-moskvy-soobshchil-o-smerti-78-pacientov-s-covid-19	0529
BAD	https://vestikavkaza.ru/news/kuban-predupredili-o-livnah-s-grozami-v-vyhodnye.html	https://www.business-class.su/news/2020/05/29/sinoptiki-rasskazali-o-pogode-v-prikame-v-vyhodnye-dni	0529
BAD	https://vestikavkaza.ru/news/koronavirus-obosel-severnuu-koreu-storonoj.html	https://ulpressa.ru/2020/05/29/%d1%81-1-%d0%b8%d1%8e%d0%bd%d1%8f-%d0%b2-%d1%80%d0%b5%d0%b3%d0%b8%d0%be%d0%bd%d0%b5-%d0%b2%d0%be%d0%b7%d0%be%d0%b1%d0%bd%d0%be%d0%b2%d0%bb%d1%8f%d0%b5%d1%82%d1%81%d1%8f-%d0%ba%d1%83%d1%80%d1%81%d0%b8/	0529
BAD	http://dynamomania.com/news/531581-matchi-pyatnicy-bajer-v-gostyah-u-frajburga	https://moika78.ru/news/2020-05-29/422909-v-peterburge-lihacha-na-shesterke-budut-sudit-za-smert-passazhira/	0529
OK	https://lb.ua/sport/2020/05/29/458689_futbolist_gotov_otkazatsya_83_mln.html	https://nbnews.com.ua/sport/2020/05/29/fytbolist-gotov-otkazatsia-ot-83-mln-evro-radi-manchester-unaited/	0529
BAD	https://rueconomics.ru/444067-vstupayushie-v-silu-s-1-iyunya-2020-goda-novye-zakony-kosnutsya-pensii-posobii-i-ipoteki	http://www.newc.info/news/61416/	0529
BAD	https://www.yuga.ru/news/450861-nochyu-v-centre-krasnodara-proizoshel-pozhar-na-ploshhadi-150-km-metrov/?utm_source=telegram&utm_medium=news	https://ria-m.tv/news/194754/putin_planiroval_masshtabnoe_vtorjenie_v_ukrainu_no_pomeshal_koronavirus_general.html	0529
BAD	https://interfax.com.ua/news/general/665660.html	https://www.ostro.org/donetsk/society/news/591165/	0529
BAD	https://podrobno.uz/cat/economic/tsentralnyy-bank-obyasnil-kak-nayti-blizhayshiy-bankomat-i-mozhno-li-snyat-dengi-v-banke-ne-yavlyaya/	https://eadaily.com/ru/news/2020/05/29/antirossiyskaya-propaganda-turcii-v-livii-s-bolnoy-golovy-na-zdorovuyu	0529
OK	https://www.vesti.ru/doc.html?id=3269238	https://advis.ru/php/view_news.php?id=3A740104-0E2F-CA4A-967D-1CD459827E42	0529
BAD	https://vestikavkaza.ru/news/kuban-predupredili-o-livnah-s-grozami-v-vyhodnye.html	https://krivoe-zerkalo.ru/content/v-vykhodnye-dni-v-volgograde-izmenitsya-pogoda-2.html	0529
BAD	http://rodgor-vlg.ru/hyu-dzhekman-ne-sobiraetsja-vozvraschatsja-k-roli-rosomahi.html	https://lenta.ru/news/2020/05/29/kinotarantino/	0529
BAD	https://www.business-class.su/news/2020/05/29/rabotniki-permskogo-uralhima-poluchili-vysokie-nagrady	https://ru.krymr.com/a/news-krymchanin-yatskuin-sizo/30642318.html	0529
BAD	https://www.business-gazeta.ru/news/470232?utm_source=top-news	http://newsroom24.ru/news/politics/210331/	0529
BAD	https://www.dp.ru/a/2020/05/29/CHast_Kremljovskoj_steni_o	https://paperpaper.ru/papernews/2020/05/29/na-petrogradskoj-storone-demontirov/	0529
BAD	https://tass.ru/obschestvo/8595507	https://topspb.tv/news/2020/05/29/evgenij-elin-80-peterburzhcev-hodyat-na-rabotu-i-normalno-rabotayut/	0529
BAD	https://nation-news.ru/526506-vsu-grabyat-beshoznye-doma-pokupaya-na-poluchennye-dengi-narkotiki-i-spirt	https://www.rbc.ru/rbcfreenews/5ed0b14a9a7947331cda776c	0529
BAD	https://gorobzor.ru/novosti/proisshestviya/43032-v-bashkirii-posle-neschastnogo-sluchaya-gospitalizirovali-9-letnego-rebenka	https://inforeactor.ru/305136-pyanyi-rybak-chut-ne-utonul-v-popytke-pereplyt-ob	0529
OK	https://www.dp.ru/a/2020/05/29/Ukreplenie_rublja_svjazali	https://lenta.ru/news/2020/05/29/pluses/	0529
BAD	http://www.yugopolis.ru/news/v-armavire-osudili-narushitelya-karantina-sovershivshego-naezd-na-policejskogo-127163	https://www.igromania.ru/news/94212/Epic_Games_snova_prodlila_vtoroy_sezon_vtoroy_glavy_Fortnite.html	0529
BAD	https://telegraf.com.ua/kultura/muzyika/5486176-gruppa-led-zeppelin-otryivaet-besplatnyiy-dostup-k-kontsertu-2007-goda-video.html	https://www.yesasia.ru/article/812674	0529
BAD	https://topspb.tv/news/2020/05/29/aleksandr-beglov-peterburg-eshe-ne-vyshel-na-plato-zabolevaemosti/	https://tass.ru/moskva/8595683	0529
OK	https://www.dp.ru/a/2020/05/29/Ukreplenie_rublja_svjazali	https://www.kommersant.ru/doc/4363317	0529
BAD	http://obozvrn.ru/archives/109068	https://vestirama.ru/novosti/20200529-10.27.16.html	0529
BAD	https://isport.ua/boxing/1851128-fyuri-rasskazal-kakim-udarom-planiruet-nokautirovat-dzhoshua	https://lb.ua/world/2020/05/29/458718_massovie_protesti_ssha_smert.html	0529
OK	https://altairk.ru/new/society/rezhim_samoizolyatsii_v_irkutskoy_oblasti_prodlili_do_14_iyunya	https://www.baikal-daily.ru/news/19/391476/	0529
BAD	https://368.media/2020/05/29/chinovnik-kievstandartmetrologii-bral-vyzyatku-za-sertifikat-na-duhi/	https://nv.ua/style/znamenitosti/vladimir-ostapchuk-o-psihologicheskoy-ekspertize-eks-zheny-eleny-voychenko-eto-kleveta-50091127.html	0529
BAD	https://football.ua/italy/422824-serija-a-vozobnovitsja-19-ijunja-matchem-atalanta-sassuolo.html	https://www.nakanune.ru/news/2020/05/29/22574841/	0529
BAD	https://strana.ua/news/270058-na-meste-strelby-v-brovarakh-povsjudu-razbrosany-hilzy-ot-patronov.html	https://gubdaily.ru/article/frontpage/oni-prodolzhat-nichego-ne-delat-i-poyavitsya-novyj-ipatov-v-petrozavodske-sud-vynes-reshenie-kotorogo-boyalsya-otec-pogibshej-devushki/	0529
BAD	https://asn24.ru/news/society/76808/	https://donday.ru/bolee-tysjachi-zhitelej-rostovskoj-oblasti-postradali-ot-ukusov-kleschej.html	0529
BAD	https://stavropolye.tv/news/134482	https://hotgeo.ru/culture/67191	0529
BAD	https://glasnarod.ru/novosti/2-raznye-novosti/324604-oficzialnaya-informacziya-upravleniya-rospotrebnadzora-po-respublike-komi-po-situaczii-s-koronavirusom	https://forklog.com/v-set-vylozhili-video-konvertatsii-sredstv-v-tsifrovoj-yuan/	0529
BAD	https://dvizhok.su/parts/tecalliance-opublikoval-automotive-report-2020	https://www.cybersport.ru/games/news/besplatnye-journey-i-uncharted-the-nathan-drake-collection-skachali-bolee-10-mln-chelovek	0529
BAD	https://www.nakanune.ru/news/2020/05/29/22574905/	https://news.sportbox.ru/Vidy_sporta/Hokkej/KHL/spbnews_NI1194510_Fedor_Kanarejkin_Rabota_posle_raka_Eto_chistyj_adrenalin_Tot_samyj_smysl_zhizni_kotoryj_u_teba_jest	0529
OK	https://glavnoe.ua/news/n357028132-zelenskij-poblagodaril-direktora-rasporjaditelja-mvf-za-stabilnoe-partnerstvo	https://www.obozrevatel.com/economics/zelenskij-provel-peregovoryi-s-glavoj-mvf-ukraina-poluchit-novyij-kredit.htm	0529
BAD	https://www.finversia.ru/news/markets/spros-so-storony-fizlits-na-obligatsii-evrotorga-obemom-5-mlrd-rublei-sostavil-2-5-mlrd-rublei-76132	https://www.oblgazeta.ru/economics/110248/	0529
BAD	https://www.obozrevatel.com/economics/import-iz-rossii-pravilnoe-reshenie-dubinskij.htm	https://tverigrad.ru/publication/v-tveri-projdut-mezhdunarodnye-sorevnovanija-po-ofp	0529
OK	https://tass.ru/moskva/8595683	https://www.molnet.ru/mos/ru/economics/o_745782	0529
OK	https://inforesist.org/v-vsu-za-sutki-23-novyh-zarazhennyh-covid-19/	https://for-ua.com/article/1199702	0529
OK	https://strana.ua/news/270076-andrej-melnik-napomnil-shrederu-o-natsizme.html	https://www.obozrevatel.com/politics/ukrainskij-posol-melnik-otvetil-shrederu-na-karlika-vspomnil-tretij-rejh.htm	0529
BAD	https://fedpress.ru/news/03/policy/2507400	http://uaprom.info/news/174754-uz-razrabotaet-programmu-obnovleniya-gruzovogo-vagonnogo-parka.html	0529
BAD	https://rns.online/consumer-market/analitiki-nazvali-dolyu-gotovih-otdat-lyubie-dengi-za-puteshestvie-rossiyan-2020-05-29/	http://autoconsulting.com.ua/article.php?sid=46524	0529
BAD	https://charter97.org/ru/news/2020/5/29/380559/	https://glavnoe.ua/news/n357028011-v-ukraine-pojavitsja-ministr-po-razvitiju-kosmicheskoj-otrasli	0529
BAD	http://fapl.ru/posts/78730/	https://realnoevremya.ru/news/176049-prezident-tatarstana-pribyl-na-proizvodstvennye-ploschadki-kazanorgsinteza	0529
BAD	http://www.garant.ru/news/1377057/	https://1prime.ru/finance/20200529/831536483.html	0529
BAD	http://www.finmarket.ru/analytics/5247017	https://xn--b1ats.xn--80asehdb/news/zdorove/volgogradskie-volontery-mediki-poekhali-lechit-koronavirus-v-uryupinsk-6540344552.html	0529
BAD	https://www.pravda.ru/news/districts/1502378-russia_covid/	https://newgrodno.by/auto/gai-grodno-snova-ostalas-bez-nachalnika/	0529
OK	https://moscow-baku.ru/news/economy/v_belorussii_zayavili_ob_otsutstvii_dolga_za_rossiyskiy_gaz/	https://glavnoe.ua/news/n357028118-belarus-otkazalas-vozvraschat-rossii-dolg-za%20gaz	0529
BAD	https://korrespondent.net/tech/space/4235119-korabl-Crew-Dragon-startoval-k-mks	https://3dnews.ru/1012227	0529
BAD	https://www.kam24.ru/news/business/20200529/74698.html	https://yk.kz/news/show/56585	0529
BAD	https://strana.ua/news/270211-kak-v-ukraine-vyrosli-nalohi-ot-prodazhi-avtomobilja-pervyj-vtoroj-i-tretij-raz.html	https://ukranews.com/news/705407-iz-za-zatyagivaniya-legalizatsii-igornogo-biznesa-gosbyudzhet-nedopoluchit-milliardy-griven-eksperty	0529
BAD	https://news.rambler.ru/incidents/44263238-raskryty-detali-ubiystva-kubinki-v-moskve/	https://www.grozny-inform.ru/news/health/119524/	0529
BAD	https://liganews.net/world/19296_1590740720	https://ria.ru/20200529/1572203220.html	0529
OK	https://politros.com/167643-strategiya-po-borbe-s-ekstremizmom-v-rf-obnovlena	https://www.kasparov.ru/material.php?id=5ED14BE93C82F	0529
BAD	http://dynamomania.com/news/531597-utkin-obvinil-ukrainu-v-korrupcii-pri-poluchenii-prava-provedeniya-evro-2012	http://www.garant.ru/news/1377070/	0529
BAD	https://newstula.ru/fn_566558.html	https://sport.ua/news/489435-olga-saladuha-s-moim-opytom-mogu-pomoch-sportu	0529
OK	https://versia.ru/styuardessa-obvinila-aviakompaniyu-v-rasprostranenii-koronavirusa	https://lenta.ru/news/2020/05/29/flighatt/	0529
BAD	https://www.mvestnik.ru/newslent/po-ulice-domostroitelnoj-v-murmanske-perekryto-dvizhenie/	https://tass.ru/obschestvo/8596307	0529
OK	https://www.metronews.ru/novosti/world/reviews/franciya-sozhgla-1-7-mlrd-medicinskih-masok-1677409/	https://lenta.ru/news/2020/05/29/france/	0529
BAD	https://slovodel.com/561973-fan-usmotrel-fakt-inostrannogo-vmeshatelstva-v-interese-zapada-k-arestu-azara	https://www.sportsdaily.ru/news/nba-v-disnejlende-kluby	0529
BAD	http://ysia.ru/den-zashhity-detej-v-neryungri-projdet-onlajn/	https://gorvesti.ru/society/k-dnyu-zaschity-detey-molodezhnye-tsentry-volgograda-podgotovili-meropriyatiya-87761.html?utm_source=sidenews	0529
BAD	https://www.niann.ru/?id=552769	https://www.stroygaz.ru/news/item/sberbank-pervym-v-rossii-zapustil-servis-udalennogo-otkrytiya-scheta-eskrou/	0529
BAD	https://7x7-journal.ru/news/2020/05/29/na-velikolukskom-myasokombinate-v-pskovskoj-oblasti-zafiksirovana-vspyshka-koronavirusa	https://www.vkonline.ru/news/archive/256343/poyavilis-daty-festivalya-naberezhnyh-volgafest	0529
BAD	https://moika78.ru/news/2020-05-29/422543-hroniki-covid-19-v-mire-5-8-mln-infitsirovannyh-vyzdoroveli-2-4-mln/	https://www.gazeta.uz/ru/2020/05/30/3488/	0529
BAD	https://mos.news/news/novosti_rossii/v_sochi_provedut_kapremont_113_mnogokvartirnykh_domov/	https://tula.mk.ru/social/2020/05/29/dmitriy-milyaev-proinspektiroval-tulu.html	0529
OK	https://interfax.com.ua/news/economic/665598.html	https://www.interfax.ru/business/710819	0529
OK	https://russian.rt.com/russia/news/750796-kommentarii-mid-voz	https://www.mk.ru/politics/2020/05/29/v-gosdume-prokommentirovali-razryv-ssha-s-voz.html	0529
BAD	https://newvz.ru/info/185753.html	https://newvz.ru/info/185802.html	0529
BAD	https://for-ua.com/article/1199690	https://donpress.com/news/29-05-2020-otkroyte-hochu-domoy-zhiteli-donecka-poprosili-ukrainu-otkryt-kpvv	0529
BAD	http://borvedomosti.ru/ekonomika-i-biznes/5294-odobrena-eshchjo-odna-zayavka-na-rezidentstvo-v-toser-borovichi.html	https://mkala.mk.ru/social/2020/05/29/dagestanka-pyat-let-poluchala-pensiyu-pokoynogo-supruga.html	0529
BAD	https://glavnoe.ua/news/n357028076-vodafone-ustranil-nepoladki	http://mediasat.info/2020/05/29/ukrtelekom-ustranil-problemy-s-internetom/	0529
BAD	https://www.yarnews.net/news/show/yaroslavl-region/51634/pacientom_vypavshim_iz_okna_kovid-gospitalya_v_yaroslavle_okazalsya_eks-glava_rajonnogo_gai.htm	https://pobeda26.ru/novosti/obshhestvo/bolee-9-millionov-rublej-vyidelili-na-modernizacziyu-czentra-zanyatosti-kislovodska	0529
BAD	http://www.vnd12.ru/news/obschestvo/21694-predstaviteli-obschestvennosti-proverili-kak-na-dorogah-mariy-el-rabotayut-kompleksy-fotovideofiksacii.html	https://rus.lsm.lv/statja/novosti/obschestvo/na-aukcione-russkogo-teatra-sobrali-dlja-zhivotnih-900-evro.a361846/?utm_source=rss&utm_campaign=rss&utm_medium=links	0529
BAD	https://eadaily.com/ru/news/2020/05/29/v-oon-otreagirovali-na-iznasilovanie-i-pytki-v-ukrainskom-kagarlyke	https://gorvesti.ru/society/v-volgogradskoy-oblasti-prodlen-osobyy-rezhim-raboty-nalogovykh-organov-87792.html?utm_source=sidenews	0529
OK	https://rueconomics.ru/444503-tramp-podpisal-ukaz-o-gosregulirovanii-socsetei-v-ssha	https://susanin.news/world/power/20200529-273919/	0529
BAD	https://from-ua.com/news/550689-nazvani-oblasti-kotorie-ne-gotovi-provesti-vtoroi-etap-smyagcheniya-karantina.html	https://stadium.ru/news/28-05-2020-kolichestvo-jenschin-v-komissiyah-mok-viroslo-do-47-7?v=29-05-2020	0529
BAD	https://glasnarod.ru/novosti/2-raznye-novosti/324392-stroitelstvo-shkoly-na-1100-mest-v-chite-organizovano-v-dve-smeny	https://runews24.ru/world/29/05/2020/71eb28s3f68fcd249cf5c4720d4c5d3c	0529
BAD	https://volg.mk.ru/social/2020/05/29/goroskop-na-vykhodnye-chto-zhdet-znaki-v-konce-maya.html	https://www.obozrevatel.com/kiyany/strelba-v-brovarah-u-semi-chebotarya-reshili-otobrat-biznes.htm	0529
BAD	https://www.zakon.kz/5025048-protesty-v-nyu-yorke-zakonchilis.html	https://slovodel.com/561991-kadry-razgromlennogo-protestami-kvartala-v-minneapolise-popali-v-set	0529
BAD	https://myslo.ru/news/criminal/2020-05-29-v-tule-v-dtp-s-traktorom-postradala-devushka	https://iz.ru/1017401/2020-05-29/dva-rebenka-postradali-v-dtp-v-volgograde	0529
OK	https://politics.nur.kz/1858081-tokaev-oznakomilsa-s-hodom-vesenne-polevyh-rabot.html	https://www.kazpravda.kz/news/prezident2/prezident-oznakomilsya-s-hodom-vesenne-polevih-rabot-v-akmolinskoi-oblasti	0529
BAD	https://planet-today.ru/novosti/v-mire/item/122517-sherin-rasskazal-chto-ssha-razoryatsya-esli-prodolzhat-gonku-vooruzhenij-v-kosmose	https://ura.news/news/1052434041	0529
BAD	https://tver.mk.ru/social/2020/05/29/na-vokzale-v-tverskoy-oblasti-zaderzhan-muzhchina-sbezhavshiy-izpod-karantina.html	https://ura.news/news/1052434173	0529
OK	https://ukranews.com/news/705395-voennym-shtrafy-zelenskij-reshil-uvelichit	https://news.finance.ua/ru/news/-/471759/v-ukraine-planiruyut-shtrafovat-za-uklonenie-ot-mobilizatsii	0529
BAD	https://34.ua/ru/v-dnepre-iz-za-koronavirusa-umerla-pozhilaya-zhenshchina_n95812	https://tass.ru/obschestvo/8604031?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	0529
BAD	https://www.infox.ru/news/283/236514-ekspert-rasskazala-na-kakie-ulovki-idut-kampanii-ctoby-snizit-zarplatu	https://www.kasparov.ru/material.php?id=5ED1028B631FC	0529
BAD	https://pravo.ru/news/220403/	https://www.gametech.ru/news/70428/	0529
BAD	https://kloop.kg/blog/2020/05/29/za-sutki-68-novyh-zarazhennyh-covid-19-vsego-1662-sluchaya-zarazheniya/	https://odessa1.com/news/zarazhennyh-v-ukraine-pribavilos.html	0529
BAD	https://www.rosbalt.ru/moscow/2020/05/29/1846108.html	https://tass.ru/obschestvo/8604713	0529
BAD	https://www.panram.ru/news/armiya/rostovskie-voennye-letchiki-pristupili-k-podgotovke-aviashou-v-chest-75-letiya-pobedy-/	https://www.bfm.ru/news/444817	0529
BAD	https://telegraf.com.ua/kultura/muzyika/5485777-ledi-gaga-i-blackpink-vyipustili-sovmestnuyu-pesnyu-video.html	http://bigasia.ru/content/news/society/tailandskaya-mafiya-plachet/	0529
BAD	https://kloop.kg/blog/2020/05/29/za-sutki-68-novyh-zarazhennyh-covid-19-vsego-1662-sluchaya-zarazheniya/	https://atn.ua/obshchestvo/28-novyh-sluchaev-zabolevaniya-i-odna-smert-situaciya-s-koronavirusom-na-harkovshchine	0529
BAD	https://www.business-class.su/news/2020/05/29/rabotniki-permskogo-uralhima-poluchili-vysokie-nagrady	https://military.pravda.ru/news/1502322-avtomat/	0529
OK	https://glavnoe.ua/news/n357028081-gazprom-ne%20stal-snizhat-cenu-dlja-belarusi-i%20potreboval-vernut-dolg	https://news.finance.ua/ru/news/-/471818/gazprom-vystavil-belarusi-schet-za-gaz-na-sotni-millionov-dollarov	0529
OK	https://www.5.ua/ru/obshchestvo/hbr-provelo-obisky-v-nalohovikh-kyeva-lvovskoi-y-donetskoi-oblastei-216069.html	https://eadaily.com/ru/news/2020/05/29/v-gosudarstvennoy-nalogovoy-sluzhbe-ukrainy-proshlo-bolee-20-obyskov	0529
BAD	https://donpress.com/news/29-05-2020-rossiyskiy-propagandist-pokazal-s-kakim-oruzhiem-voyuyut-chleny-nvf-pod-gorlovkoy	https://from-ua.com/news/550677-v-rf-zafiksirovali-massovie-smerti-ot-koronavirusa.html	0529
BAD	https://www.radiosvoboda.org/a/30641952.html	https://up74.ru/articles/news/120418/	0529
OK	https://footballhd.ru/allnews/italianews/301419-ronaldu-samyy-vysokooplachivaemyy-futbolist-v-mire.html	https://www.sports.ru/football/1085827739.html	0529
OK	https://strana.ua/finance/270119-dolh-po-zarplatam-medikam-v-ukraine-vo-vremja-karantina-vyros-na-54.html	https://racurs.ua/n138983-eksperty-ustanovili-naskolko-vyrosla-zadoljennost-po-zarplate-medikov-za-vremya-karantina.html	0529
OK	https://www.mvestnik.ru/newslent/s-zabotoj-o-blizhnem-mmtp-okazal-podderzhku-murmanskomu-centru-socialnoj-pomowi-seme-i-detyam/	https://nord-news.ru/news/2020/05/29/?newsid=121985	0529
OK	https://bombardir.ru/news/604779-Ahmat-obyavil-o-prodlenii-kontraktov-s-chetyrmya-igrokami-do-konca-sezona-Glushakov-v-spiske%20	https://www.sport-interfax.ru/710932	0529
BAD	https://asn24.ru/news/society/76834/	http://ultoday73.ru/nikakih-poslablenij-ogranichitelnyh-mer-s-1-iyunya-ulyanovskaya-oblast-beret-tajm-aut-na-dve-nedeli/	0529
OK	https://info24.ru/news/putin-obyavil-24-ijunya-vyhodnym-dnem-v-chest-parada-pobedy.html	https://www.business-gazeta.ru/news/470295?utm_source=top-news	0529
BAD	https://newgrodno.by/vybory-2020/lukashenko-obvinil-babariko-v-blefe-i-obmane/	https://www.mk.ru/politics/2020/05/29/u-lukashenko-poyavilsya-realnyy-sopernik-na-vyborakh-prezidenta-belorussii.html	0529
